Allied_Nations,Diplomatic_Meetings_Set,Percent_Of_Forces_Mobilized,Hostile_Nations,Active_Threats,Inactive_Threats,Citizen_Fear_Index,Closest_Threat_Distance(km),Aircraft_Carriers_Responding,Troops_Mobilized(thousands),DEFCON_Level,ID
8,0,0.28,2,13,31,0.479441997,359.34,1,844800,2,3230
7,1,0.03,8,68,76,0.685022026,367.82,1,836000,2,11464
6,0,0.16,2,8,35,0.532305433,382.66,1,880000,3,3035
8,0,0.34,2,27,85,0.521292217,361.46,1,818400,3,2447
7,1,0.02,2,31,92,0.45154185,352.98,1,827200,2,178
7,1,0.17,2,17,91,0.516152717,358.28,1,792000,2,863
10,0,0.4,9,13,52,0.655653451,357.22,1,818400,3,2983
6,1,0.08,2,32,53,0.353891336,351.92,1,959200,4,7843
7,1,0.13,2,25,49,0.535242291,360.4,1,880000,3,11607
7,1,0.07,2,17,99,0.361967695,328.6,0,862400,2,10528
7,1,0.2,5,21,86,0.530837004,352.98,0,853600,3,11490
6,0,0.04,2,13,28,0.260646109,376.3,1,1047200,2,5811
8,1,0.24,3,14,78,0.683553598,373.12,1,853600,3,7991
12,0,0.69,2,6,22,0.709985316,343.44,1,994400,4,5210
10,1,0.22,3,32,92,0.685022026,347.68,1,827200,3,4948
10,0,0.47,2,6,10,0.373715125,339.2,1,1012000,3,1156
12,0,0.49,2,8,19,0.72907489,343.44,0,844800,2,5356
12,0,0.56,2,5,21,0.51174743,332.84,1,871200,3,5849
9,1,0.29,3,25,120,0.626284875,351.92,1,827200,2,9782
6,0,0.16,2,8,11,0.398678414,340.26,1,844800,2,2078
9,1,0.49,2,47,153,0.516152717,367.82,1,818400,2,7442
7,1,0.03,2,7,25,0.542584435,374.18,1,844800,3,1745
8,1,0.2,2,7,27,0.508810573,342.38,1,809600,2,5124
11,1,0.49,3,9,22,0.418502203,332.84,1,836000,3,8610
8,1,0.42,2,5,16,0.381057269,364.64,1,1038400,3,2496
9,1,0.24,2,10,103,0.611600587,352.98,1,924000,2,2567
13,1,0.49,4,5,18,0.964023495,341.32,1,976800,3,5205
7,1,0.06,2,8,23,0.615271659,389.02,1,818400,3,4350
12,0,0.5,3,8,32,0.758443465,345.56,1,853600,3,2872
7,1,0.13,2,29,53,0.406020558,358.28,1,836000,3,11146
10,0,0.47,2,9,28,0.589574156,345.56,1,880000,4,4217
7,1,0,2,12,38,0.52349486,366.76,1,853600,2,12034
11,1,0.34,3,6,15,0.611600587,330.72,1,897600,2,12324
8,0,0.68,6,3,10,0.342143906,321.18,1,1012000,2,2706
9,0,0.49,2,23,35,0.452276065,351.92,1,1020800,4,2593
11,0,0.45,2,16,38,0.633627019,322.24,1,1012000,2,5424
6,1,0.02,2,31,53,0.370778267,371,1,880000,2,3022
10,0,0.37,2,14,19,0.45154185,333.9,1,888800,3,10886
12,1,0.5,1,20,56,0.787812041,331.78,1,888800,3,6216
9,1,0.26,2,9,32,0.599853157,356.16,1,888800,3,7879
8,0,0.26,2,9,28,0.413362702,337.08,1,880000,3,6361
12,0,0.55,3,35,55,0.69236417,342.38,1,959200,3,8064
9,1,0.3,3,23,88,0.699706314,347.68,1,836000,2,2236
10,1,0.11,2,6,33,0.538179148,329.66,1,818400,2,10599
7,1,0.07,2,15,24,0.517621145,379.48,1,897600,4,7882
10,0,0.45,2,11,43,0.505139501,329.66,1,924000,3,2911
8,1,0.25,3,9,104,0.611600587,350.86,1,897600,2,10232
9,1,0.11,2,25,42,0.57195301,345.56,1,880000,3,4601
9,0,0.59,2,22,67,0.458883994,310.58,1,959200,4,3442
8,1,0.27,2,17,54,0.604258443,365.7,1,792000,2,702
8,1,0.2,2,15,60,0.442731278,334.96,1,853600,2,931
6,1,0.14,4,27,47,0.425110132,373.12,1,985600,3,12256
7,1,0.12,2,25,84,0.450073421,354.04,1,827200,3,5506
5,1,0.01,1,5,13,0.320851689,378.42,1,985600,4,3823
8,0,0.44,2,28,48,0.382525698,358.28,1,985600,3,2298
7,1,0.08,4,6,24,0.588105727,348.74,1,844800,3,8444
7,1,0.25,2,13,119,0.555800294,381.6,1,827200,2,12483
8,1,0,2,33,48,0.364904552,364.64,0,932800,3,5713
7,1,0.04,2,6,20,0.435389134,352.98,1,836000,3,355
9,0,0.4,4,3,8,0.464023495,346.62,1,1100000,3,11009
8,0,0.4,2,8,23,0.494126285,379.48,1,994400,4,1111
8,1,0.1,2,5,20,0.450073421,356.16,1,880000,3,9136
7,1,0.06,1,8,37,0.486784141,364.64,1,853600,3,8408
10,1,0.34,3,6,14,0.685022026,345.56,1,871200,2,4534
8,1,0.26,2,31,69,0.45154185,338.14,1,888800,3,11079
7,0,0.29,2,32,66,0.497797357,362.52,1,827200,3,4698
8,0,0.4,2,24,48,0.357562408,354.04,1,1091200,4,7081
9,1,0.22,2,9,48,0.655653451,345.56,1,888800,3,7930
8,0,0.34,5,8,32,0.52349486,365.7,1,932800,4,6218
8,1,0,2,8,14,0.377386197,356.16,1,968000,2,11907
13,0,0.55,2,5,15,0.685022026,323.3,1,818400,3,11855
13,0,0.49,4,10,24,0.960352423,341.32,1,976800,4,5007
10,0,0.38,2,17,38,0.435389134,332.84,1,1038400,4,6757
9,0,0.4,4,3,10,0.594713656,346.62,1,1012000,3,2807
8,0,0.25,4,8,11,0.538179148,327.54,1,844800,3,4809
7,0,0.28,2,20,53,0.589574156,376.3,1,862400,2,12009
7,1,0.08,2,8,28,0.567547724,361.46,1,862400,2,3975
7,1,0.02,2,4,11,0.461820852,345.56,1,853600,2,37
6,0,0.09,2,17,24,0.375917768,381.6,1,941600,2,8047
9,0,0.31,3,19,110,0.671806167,343.44,1,827200,2,3426
7,1,0.17,2,12,31,0.395741557,360.4,1,836000,3,5873
10,0,0.5,4,11,19,0.52349486,348.74,1,1038400,3,100
9,1,0.13,3,11,59,0.53671072,310.58,1,880000,3,4976
9,0,0.36,3,3,13,0.464023495,349.8,1,1064800,3,165
6,0,0.25,2,8,22,0.420704846,354.04,1,818400,2,630
8,0,0.44,2,6,15,0.406020558,355.1,1,994400,3,6916
9,1,0.18,3,21,77,0.572687225,351.92,1,836000,2,6153
8,0,0.32,3,24,77,0.339941263,357.22,0,1126400,4,5798
7,1,0.08,2,14,21,0.332599119,340.26,1,985600,3,2556
7,0,0.24,2,4,15,0.429515419,356.16,1,836000,2,7520
6,1,0.08,4,8,23,0.376651982,368.88,1,1117600,3,12455
10,1,0.22,2,13,31,0.5969163,329.66,1,818400,2,1792
8,1,0.1,2,11,108,0.450073421,329.66,1,844800,2,7933
8,1,0.05,2,13,39,0.378120411,354.04,1,906400,4,7905
10,0,0.55,2,5,14,0.466960352,342.38,1,1020800,4,7572
7,1,0.02,2,10,35,0.361967695,365.7,1,932800,3,5312
12,0,0.6,1,12,42,0.60866373,324.36,1,880000,4,248
10,1,0.39,2,6,25,0.685022026,345.56,1,924000,2,7817
7,1,0.23,2,13,64,0.479441997,365.7,1,862400,2,8644
9,1,0.09,3,4,14,0.611600587,352.98,1,862400,2,8479
8,0,0.3,3,35,68,0.486784141,351.92,1,818400,2,5361
7,1,0.03,6,25,61,0.522026432,364.64,1,941600,2,8860
9,1,0.31,2,5,77,0.60866373,345.56,1,862400,3,5628
10,0,0.2,3,5,12,0.508810573,354.04,1,880000,4,9531
7,1,0.05,2,24,49,0.279001468,351.92,1,1003200,3,9105
5,0,0.11,2,6,12,0.413362702,389.02,1,950400,3,246
8,1,0,2,18,29,0.340675477,356.16,0,836000,2,6362
8,1,0.22,3,4,7,0.342143906,328.6,0,844800,1,10218
10,0,0.5,3,5,13,0.552863436,337.08,1,968000,2,4240
7,1,0.03,2,16,49,0.457415565,358.28,1,827200,2,6861
12,0,0.4,3,13,25,0.751101322,345.56,1,880000,3,10999
6,1,0,2,48,38,0.370778267,369.94,0,985600,3,11585
8,0,0.4,2,24,67,0.538179148,342.38,1,844800,2,2509
8,1,0.2,2,15,60,0.464757709,331.78,1,827200,2,11873
7,1,0.1,2,34,48,0.386196769,349.8,1,950400,3,4640
8,1,0.48,2,39,141,0.450073421,349.8,1,836000,2,8748
10,1,0.45,6,9,88,0.640969163,348.74,1,818400,2,1267
8,1,0,3,26,61,0.516152717,357.22,1,844800,3,12145
9,1,0.5,3,10,46,0.533773862,344.5,1,1100000,3,9158
8,1,0.26,2,11,65,0.423641703,342.38,0,836000,1,8111
7,1,0.13,2,18,32,0.52349486,365.7,1,853600,3,4729
8,0,0.33,3,26,52,0.516152717,355.1,1,959200,3,1845
8,0,0.26,2,19,65,0.508810573,351.92,1,818400,2,4093
9,0,0.36,3,23,75,0.604258443,350.86,1,862400,1,12500
9,1,0.31,3,16,72,0.533773862,320.12,1,827200,2,791
7,0,0.21,2,57,80,0.574889868,363.58,1,827200,2,10048
8,1,0.22,2,5,13,0.534508076,339.2,1,827200,2,6783
7,1,0.06,6,4,11,0.486049927,361.46,0,897600,2,8823
8,1,0.12,2,16,63,0.398678414,329.66,0,818400,2,10625
7,1,0.54,2,12,88,0.47650514,356.16,1,844800,3,2062
7,1,0,2,4,11,0.461820852,345.56,1,915200,2,5597
8,1,0.23,2,43,145,0.464757709,346.62,1,871200,2,2677
7,1,0,2,5,16,0.455212922,355.1,0,853600,1,146
7,1,0.12,2,25,42,0.516152717,360.4,1,827200,2,7712
7,0,0.3,2,31,52,0.430983847,347.68,1,880000,3,5619
6,0,0.27,2,13,24,0.309104258,365.7,1,985600,3,540
11,1,0.49,3,5,22,0.552863436,343.44,1,924000,2,12159
12,0,0.49,4,19,43,0.567547724,321.18,1,959200,4,2586
10,0,0.46,2,5,13,0.567547724,328.6,1,924000,3,8769
10,1,0.34,2,26,70,0.707048458,351.92,1,827200,2,11595
11,1,0.3,3,15,23,0.589574156,347.68,1,853600,3,8406
12,0,0.5,3,54,133,0.746696035,342.38,1,836000,2,7789
8,1,0.09,2,27,109,0.457415565,346.62,1,871200,2,4791
12,1,0.59,2,23,144,0.707048458,339.2,1,809600,2,8877
8,1,0.06,2,15,57,0.464757709,357.22,1,959200,2,3368
7,1,0,3,21,28,0.256240822,358.28,1,968000,2,10075
8,0,0.11,2,9,44,0.413362702,342.38,0,906400,3,11191
6,0,0.27,2,21,65,0.253303965,366.76,1,1091200,3,6330
12,0,0.63,2,6,19,0.758443465,334.96,0,836000,2,9735
9,0,0.48,2,6,20,0.514684288,342.38,1,836000,2,2910
8,1,0.15,2,17,36,0.442731278,340.26,0,968000,2,6308
9,1,0,3,9,18,0.646842878,364.64,1,941600,4,9220
9,0,0.46,5,7,19,0.530837004,347.68,1,1108800,3,1099
8,1,0,2,6,18,0.449339207,351.92,1,906400,3,2954
10,1,0.45,6,9,98,0.919970631,357.22,1,924000,2,9437
7,0,0.44,2,24,34,0.47650514,365.7,1,994400,4,12330
7,1,0,2,12,30,0.340675477,349.8,1,968000,3,11932
7,1,0,2,7,16,0.455212922,373.12,1,950400,2,6998
8,1,0.49,4,21,112,0.465491924,306.34,1,818400,3,4361
10,0,0.31,2,15,47,0.665932452,341.32,1,809600,2,2841
8,0,0.63,2,24,149,0.501468429,326.48,1,818400,2,3049
12,0,0.47,2,6,14,0.633627019,325.42,1,906400,2,6380
10,1,0.45,3,5,13,0.552863436,352.98,0,1073600,3,7366
7,1,0.23,2,18,102,0.450073421,323.3,0,836000,2,2791
8,1,0.23,2,12,65,0.494126285,358.28,1,818400,1,7444
11,0,0.53,3,5,14,0.516152717,340.26,1,844800,2,7899
10,0,0.47,2,6,20,0.40969163,341.32,1,1056000,3,6343
10,1,0.39,15,31,109,0.714390602,346.62,1,924000,2,4980
11,0,0.68,4,5,18,0.640969163,338.14,1,1179200,5,11537
8,0,0.32,2,32,60,0.574889868,350.86,1,950400,4,6370
9,1,0.24,2,5,30,0.599853157,358.28,0,818400,2,2337
8,1,0.08,3,14,27,0.464757709,343.44,1,827200,3,3976
9,0,0.43,2,22,60,0.298825257,340.26,1,1073600,3,11836
8,1,0.29,2,15,38,0.589574156,361.46,1,809600,2,7192
6,0,0,2,7,16,0.482378855,377.36,1,853600,2,4472
7,0,0.3,2,6,12,0.429515419,349.8,1,871200,3,7831
12,1,0.49,5,19,72,0.567547724,333.9,1,888800,3,11571
8,1,0.3,2,11,63,0.491923642,361.46,1,818400,2,7121
8,1,0.13,2,17,40,0.516152717,329.66,1,836000,2,3429
9,1,0.25,3,28,52,0.655653451,347.68,1,827200,2,2416
11,0,0.58,2,7,20,0.589574156,343.44,1,862400,4,3409
6,1,0.02,2,9,18,0.398678414,373.12,1,836000,2,5548
8,1,0.16,2,3,18,0.450073421,349.8,0,827200,2,7009
10,0,0.39,2,8,23,0.589574156,342.38,1,880000,3,11560
10,1,0.12,3,11,30,0.714390602,343.44,1,844800,1,11877
8,1,0.21,2,33,133,0.382525698,346.62,1,985600,3,3109
8,0,0.5,2,18,43,0.582232012,363.58,1,871200,3,737
13,0,0.55,3,17,35,0.773127753,328.6,1,853600,3,6742
8,1,0,2,13,18,0.538179148,336.02,1,862400,3,7636
8,1,0.01,2,7,27,0.52349486,351.92,1,853600,3,10269
8,0,0.49,2,38,109,0.04185022,340.26,0,1047200,4,3305
7,1,0.03,2,21,90,0.54185022,374.18,1,853600,3,11041
9,0,0.5,3,5,13,0.464023495,339.2,1,1003200,3,9773
9,0,0.45,2,19,60,0.447870778,359.34,1,1082400,3,1702
11,0,0.41,1,10,24,0.633627019,324.36,1,809600,2,5846
10,1,0.24,2,8,31,0.538179148,342.38,1,853600,2,2423
11,1,0.66,5,6,17,0.640969163,331.78,1,985600,3,3724
8,1,0.29,2,11,29,0.552863436,360.4,2,888800,2,5062
7,0,0.21,2,24,55,0.395007342,360.4,1,888800,3,4556
8,1,0.22,2,17,94,0.508810573,345.56,1,836000,3,4938
8,1,0.32,2,28,65,0.545521292,352.98,1,915200,2,10795
10,0,0.37,2,17,30,0.435389134,332.84,1,1056000,4,10817
8,1,0.22,3,14,104,0.611600587,358.28,1,924000,2,11628
9,0,0.43,2,12,19,0.504405286,364.64,1,994400,3,10537
6,1,0.05,2,11,19,0.33773862,362.52,1,906400,3,2054
8,1,0.12,2,11,44,0.444199706,345.56,1,897600,3,3549
11,1,0.43,3,25,52,0.618942731,336.02,1,888800,2,102
8,1,0.02,2,10,35,0.508810573,359.34,1,836000,2,8427
5,0,0.01,2,17,46,0.107929515,375.24,1,1196800,3,4613
10,0,0.42,2,11,19,0.563142438,342.38,1,968000,2,2550
9,0,0.39,2,3,7,0.455947137,346.62,1,1056000,4,5458
10,0,0.41,2,11,28,0.57195301,354.04,1,959200,3,751
8,0,0.4,2,8,22,0.167400881,352.98,1,1144000,3,8593
7,1,0.02,2,4,11,0.334067548,351.92,1,906400,4,7362
8,1,0.02,3,15,33,0.552863436,359.34,0,888800,2,8306
7,0,0.19,3,28,48,0.414831131,364.64,1,880000,2,10871
7,1,0,2,13,35,0.52349486,356.16,1,827200,4,4131
7,1,0.26,3,16,65,0.665932452,390.08,1,836000,2,6011
8,0,0.31,2,8,22,0.437591777,343.44,1,827200,2,1106
7,0,0.42,3,18,42,0.398678414,362.52,1,932800,3,10539
7,0,0.39,1,7,13,0.381057269,326.48,0,1047200,4,9208
10,0,0.37,3,31,67,0.552863436,341.32,1,888800,2,1680
11,0,0.39,2,7,17,0.589574156,341.32,1,853600,3,1596
7,0,0.2,2,8,24,0.441997063,359.34,1,888800,3,10595
7,1,0.09,2,10,19,0.479441997,364.64,0,959200,3,1289
8,1,0.21,2,33,131,0.40969163,340.26,1,871200,2,9010
10,0,0.48,2,10,37,0.505139501,341.32,1,924000,2,1422
9,0,0.44,2,19,29,0.373715125,343.44,1,976800,3,9099
8,1,0.12,3,21,57,0.538179148,359.34,1,792000,2,4840
9,1,0.14,2,20,60,0.552863436,340.26,1,880000,3,396
7,0,0.12,2,30,52,0.417767988,330.72,0,880000,2,3833
11,0,0.52,4,16,43,0.736417034,330.72,1,792000,3,117
8,1,0.14,2,17,42,0.475770925,348.74,1,862400,2,11303
8,0,0.36,2,5,13,0.381057269,349.8,1,1003200,3,3391
7,1,0.03,2,7,12,0.398678414,374.18,1,968000,2,4531
6,0,0.19,2,15,24,0.420704846,387.96,1,875600,3,5825
8,1,0.18,2,24,105,0.389867841,345.56,0,836000,2,7855
11,0,0.45,2,6,15,0.508810573,337.08,1,924000,2,10001
8,1,0.52,1,37,110,0.357562408,346.62,1,1073600,4,11995
8,1,0,2,12,26,0.569750367,362.52,1,888800,3,6307
7,1,0,2,7,20,0.43979442,352.98,1,809600,2,10800
7,1,0,2,10,31,0.472099853,368.88,1,1012000,3,6052
10,0,0.46,1,5,13,0.516152717,346.62,1,1038400,3,1507
8,1,0.01,2,5,19,0.538179148,352.98,1,862400,2,8286
8,1,0,2,9,23,0.567547724,360.4,1,800800,2,2440
8,1,0.27,2,5,77,0.447136564,342.38,0,836000,2,6531
7,1,0.01,2,17,32,0.406020558,359.34,1,880000,2,5495
8,0,0.41,2,34,70,0.156387665,349.8,0,1029600,3,1554
5,0,0.26,3,5,19,0.171071953,377.36,1,1170400,3,9175
8,1,0.06,3,20,42,0.552863436,354.04,1,836000,2,3838
7,0,0.31,2,9,29,0.339941263,347.68,1,1108800,4,2891
7,1,0.03,2,7,25,0.677679883,389.02,1,924000,3,10995
7,0,0.49,2,38,67,0.37958884,360.4,1,1020800,4,9426
7,1,0.03,2,21,90,0.54185022,372.06,1,853600,2,315
10,0,0.64,4,6,26,0.508810573,334.96,1,1056000,3,12495
7,1,0,2,22,31,0.472099853,373.12,1,1012000,3,983
8,1,0.24,2,15,105,0.444199706,352.98,0,836000,2,1609
7,1,0.01,2,14,40,0.389867841,354.04,1,968000,3,11354
8,0,0.35,2,7,20,0.437591777,351.92,1,862400,2,8968
7,1,0.1,2,4,13,0.510279001,352.98,0,827200,2,9396
8,0,0.4,2,6,16,0.395741557,373.12,1,941600,3,1925
8,0,0.34,3,26,52,0.552863436,350.86,1,792000,2,11016
10,0,0.46,2,26,51,0.629221733,351.92,1,844800,2,6271
8,1,0.03,2,25,92,0.542584435,341.32,1,880000,3,6222
8,1,0.27,4,12,62,0.683553598,372.06,1,968000,1,7099
9,1,0.1,3,9,22,0.685022026,356.16,0,871200,1,5885
11,0,0.43,2,6,27,0.618942731,345.56,1,932800,3,8941
10,1,0.39,2,26,53,0.582232012,337.08,1,836000,2,7990
7,0,0.08,2,18,40,0.347283407,348.74,1,959200,2,6419
12,0,0.66,2,6,18,0.51174743,323.3,1,871200,1,11186
8,0,0.3,2,8,17,0.358296623,347.68,1,1100000,4,6300
7,1,0,2,12,40,0.494126285,366.76,1,809600,3,2752
9,0,0.34,4,17,110,0.593245228,349.8,1,897600,4,8083
10,0,0.47,2,6,20,0.563142438,333.9,1,959200,2,6773
9,0,0.44,2,10,22,0.552863436,352.98,1,994400,3,406
9,0,0.48,4,3,10,0.633627019,351.92,1,1047200,4,10407
12,0,0.49,2,5,18,0.51174743,325.42,1,915200,3,11959
8,0,0.23,2,35,53,0.516152717,354.04,1,809600,3,174
7,1,0.35,6,34,109,0.572687225,357.22,1,924000,3,10224
6,1,0.09,2,16,84,0.168135095,384.78,1,1100000,4,1935
8,0,0.32,2,26,66,0.567547724,354.04,1,871200,3,5652
9,0,0.41,6,3,9,0.633627019,351.92,1,1029600,3,8510
8,0,0.35,3,21,44,0.47650514,350.86,1,985600,4,11783
7,1,0.01,2,27,94,0.450073421,344.5,1,1003200,2,627
8,1,0.22,2,10,23,0.332599119,328.6,0,862400,2,5598
10,0,0.23,2,16,24,0.4030837,324.36,0,818400,2,10848
11,0,0.49,3,5,15,0.489720999,320.12,1,844800,2,7159
8,1,0.31,2,23,143,0.475770925,345.56,1,862400,2,1351
6,1,0.1,3,16,26,0.290014684,369.94,0,1117600,3,8671
7,1,0.04,2,12,31,0.361967695,356.16,1,946000,3,6946
6,1,0.01,2,6,23,0.399412628,365.7,1,924000,2,2120
12,0,0.59,3,7,38,0.670337739,316.94,1,950400,2,5439
9,0,0.27,3,10,31,0.530837004,332.84,0,880000,4,4425
8,0,0.32,2,4,10,0.278267254,339.2,0,1064800,4,8549
7,0,0.19,3,13,25,0.483113069,351.92,1,809600,2,9024
8,1,0.12,5,27,45,0.450807636,347.68,1,915200,3,10554
8,1,0.33,2,15,105,0.508810573,349.8,1,836000,2,11234
12,0,0.49,2,5,21,0.674008811,340.26,1,950400,4,4416
8,1,0.55,2,25,120,0.475770925,345.56,1,818400,2,4994
8,0,0.39,2,21,44,0.494126285,379.48,1,906400,3,5560
7,0,0.36,2,14,46,0.52349486,369.94,1,809600,3,3482
7,1,0.03,2,36,53,0.420704846,363.58,0,994400,3,405
8,1,0.08,3,20,42,0.685022026,368.88,1,897600,3,10241
8,1,0,2,8,14,0.377386197,372.06,1,1056000,1,12160
8,0,0.49,2,8,20,0.46989721,360.4,1,950400,3,2346
9,1,0.18,4,16,69,0.611600587,350.86,1,836000,2,192
9,1,0.25,3,29,65,0.743759178,351.92,1,994400,2,5614
9,0,0.39,2,24,46,0.298825257,346.62,1,1038400,3,8305
10,0,0.56,3,14,19,0.582232012,348.74,1,968000,3,361
8,1,0.02,2,17,42,0.52349486,345.56,0,844800,1,5636
12,0,0.53,2,12,24,0.707048458,332.84,1,959200,3,8226
7,0,0.18,3,5.5,12,0.538179148,361.46,1,968000,2,5044
7,0,0.15,2,10,37,0.285609398,360.4,1,1003200,1,10315
6,1,0.66,6,23,81,0.469162996,373.12,1,774400,2,1199
8,0,0.59,2,17,56,0.510279001,356.16,1,809600,2,12190
7,1,0.13,2,29,96,0.406020558,354.04,1,818400,3,9092
7,0,0.42,6,22,102,0.599853157,357.22,1,924000,2,9025
9,1,0.14,2,25,89,0.52349486,354.04,1,792000,2,10608
6,0,0,2,27,94,0.168135095,371,0,1012000,3,9977
6,0,0.19,2,22,49,0.420704846,364.64,1,880000,3,4470
11,0,0.41,3,6,27,0.72907489,341.32,1,853600,3,3278
9,0,0.31,3,12,28,0.407488987,352.98,1,1038400,4,9961
8,0,0.26,2,23,71,0.497797357,338.14,0,809600,2,12157
7,1,0.23,2,13,49,0.42804699,355.1,1,853600,1,5965
8,0,0.59,2,25,149,0.156387665,348.74,0,928400,2,5962
8,0,0.45,2,6,10,0.398678414,373.12,1,924000,3,4579
7,0,0.28,3,32,106,0.468428781,360.4,1,968000,2,6156
7,1,0.04,2,8,19,0.530837004,356.16,1,862400,2,1882
8,1,0.48,3,6,15,0.52349486,341.32,1,994400,3,8784
8,0,0.68,2,27,83,0.356093979,326.48,1,959200,4,4502
8,1,0.01,2,31,45,0.353891336,361.46,1,862400,2,11120
10,0,0.4,2,41,74,0.325991189,326.48,1,1038400,3,8609
8,1,0.21,2,21,68,0.464757709,333.9,1,871200,2,3362
8,1,0.13,2,24,57,0.398678414,357.22,0,959200,3,10564
9,0,0.4,2,10,24,0.373715125,351.92,1,1020800,3,5169
7,1,0.01,2,9,23,0.508810573,366.76,1,792000,2,12170
9,0,0.3,2,32,70,0.475036711,334.96,1,827200,2,1731
8,1,0.02,3,6,10,0.611600587,350.86,1,836000,2,7988
8,0,0.36,2,6,12,0.381057269,346.62,1,1029600,4,1864
7,1,0.08,2,28,60,0.420704846,341.32,1,880000,3,11229
7,1,0,2,34,64,0.406020558,374.18,1,950400,2,492
6,0,0.16,1,8,14,0.156387665,356.16,0,1152800,3,2473
8,0,0.42,2,9,21,0.313509545,358.28,1,985600,3,1836
6,1,0.28,2,26,87,0.082966226,352.98,1,1232000,5,4796
11,0,0.43,2,6,27,0.618942731,327.54,1,827200,3,10906
8,0,0.29,4,10,88,0.57195301,339.2,0,809600,2,907
12,0,0.48,2,5,10,0.633627019,325.42,1,959200,3,4392
7,1,0.13,2,29,60,0.406020558,330.72,0,871200,2,6791
7,1,0.3,2,23,81,0.475770925,351.92,0,836000,2,1187
6,0,0.25,2,23,48,0.335535977,359.34,1,932800,4,3129
8,1,0.02,2,13,24,0.42804699,341.32,1,880000,2,4508
8,1,0.23,2,17,94,0.498531571,332.84,1,841866.6667,2,7185
5,0,0.27,2,3,44,0.244493392,358.28,1,1091200,2,11903
9,1,0.68,6,5,17,0.919970631,368.88,1,880000,3,7489
8,1,0,2,33,46,0.398678414,372.06,1,959200,2,8991
7,1,0,2,40,64,0.574889868,361.46,1,880000,2,525
7,1,0.02,2,17,42,0.398678414,362.52,1,968000,2,8202
8,0,0.1,2,19,53,0.494126285,334.96,1,836000,2,3669
10,1,0.39,2,21,68,0.670337739,349.8,1,800800,1,10420
5,1,0,2,16,59,0.149045521,369.94,1,1100000,3,3424
9,1,0.18,3,9,115,0.626284875,358.28,1,827200,2,2160
8,1,0.05,2,17,63,0.571218796,354.04,1,862400,2,1433
8,1,0.22,3,10,38,0.429515419,348.74,1,1012000,4,6719
7,1,0.03,2,16,86,0.541116006,371,1,809600,3,3132
10,0,0.42,2,22,51,0.640969163,368.88,1,853600,3,10319
8,1,0.1,3,18,49,0.685022026,371,1,1064800,3,1927
6,0,0.4,2,8,18,0.21071953,356.16,1,1082400,4,11764
8,1,0,2,6,14,0.464757709,356.16,1,880000,3,10771
8,1,0.27,2,11,41,0.54185022,354.04,1,827200,2,1495
8,1,0.22,2,11,63,0.526431718,348.74,1,853600,2,5014
9,0,0.45,3,10,23,0.464757709,354.04,1,994400,4,9213
10,0,0.54,2,42,102,0.605726872,332.84,1,844800,2,3408
8,1,0.21,2,4,7,0.33113069,343.44,0,880000,2,3493
7,1,0,2,3,8,0.441262849,354.04,1,959200,1,2290
7,1,0,2,18,29,0.472099853,367.82,1,994400,3,4641
8,1,0.09,4,11,108,0.552863436,347.68,1,897600,2,12278
7,0,0.2,2,24,54,0.420704846,361.46,1,888800,3,156
13,0,0.52,4,7,20,0.960352423,349.8,1,950400,3,3001
9,1,0.18,3,25,119,0.582232012,340.26,1,853600,2,7004
9,0,0.34,2,45,102,0.567547724,367.82,1,976800,2,7733
7,1,0,2,6,14,0.172540382,358.28,0,1152800,3,4515
10,0,0.39,3,28,49,0.5969163,345.56,1,968000,2,7215
8,0,0.42,2,9,20,0.395741557,343.44,1,941600,4,8579
9,1,0,2,19,37,0.39133627,337.08,1,968000,2,10610
8,1,0,3,48,71,0.485315712,339.2,0,844800,2,6743
7,1,0.02,2,37,111,0.36123348,334.96,1,862400,2,10730
6,1,0.04,2,6,18,0.399412628,356.16,0,827200,2,8188
8,0,0.29,2,19,49,0.450073421,345.56,1,853600,3,6334
9,1,0.29,2,9,28,0.516152717,330.72,1,827200,1,9762
7,0,0.21,2,41,88,0.479441997,339.2,0,862400,2,2115
9,0,0.57,2,16,25,0.373715125,339.2,1,994400,3,6131
8,1,0.08,2,19,49,0.385462555,340.26,0,924000,2,1074
9,0,0.49,3,17,125,0.633627019,337.08,1,800800,2,5776
8,0,0.33,2,16,25,0.302496329,346.62,1,985600,2,4924
5,1,0,1,14,39,0.320851689,378.42,1,1100000,3,10029
10,0,0.5,14,6,11,0.941262849,339.2,1,968000,3,12371
7,1,0.06,1,15,31,0.544052863,373.12,1,862400,2,8676
7,1,0.26,5,51,145,0.450807636,311.64,0,836000,2,6201
8,0,0.29,2,19,77,0.494126285,338.14,1,809600,2,11382
10,1,0.42,2,12,31,0.419236417,305.28,1,809600,2,8544
8,1,0.2,8,27,119,0.677679883,358.28,0,827200,2,4812
9,0,0.39,2,6,10,0.400146843,342.38,1,1038400,4,12375
10,1,0.26,2,9,28,0.515418502,352.98,1,827200,3,6235
7,0,0.43,3,18,80,0.468428781,347.68,1,1003200,2,7598
9,1,0.09,2,20,42,0.450073421,336.02,0,800800,2,7597
7,1,0.03,2,21,87,0.540381791,373.12,1,853600,3,9299
8,1,0.15,4,52,71,0.398678414,345.56,1,836000,2,10157
6,0,0.4,2,18,30,0.276798825,366.76,1,968000,3,10997
